Groups,GC
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
18,mean
19,mean
19,mean
19,mean
19,mean
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
19,low
20,low
20,low
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,mean
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
20,low
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,high
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,mean
21,low
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,mean
22,mean
22,mean
22,mean
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,mean
22,mean
22,low
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,high
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,mean
22,low
23,high
23,high
23,high
23,mean
23,mean
23,mean
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,high
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,mean
23,high
23,high
23,high
23,mean
23,mean
23,mean
24,high
24,mean
24,mean
24,mean
24,mean
24,mean
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,high
24,mean
24,mean
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
25,low
26,high
26,mean
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,high
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
26,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,mean
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
27,low
