Groups,Size
81,large
81,large
81,large
81,large
81,average
81,average
81,large
81,large
81,large
81,large
81,large
81,large
81,large
81,average
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,large
82,smallest
82,large
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
82,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,small
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,small
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
83,smallest
84,small
84,average
84,average
84,small
84,large
84,average
84,average
84,average
84,smallest
84,small
84,small
84,average
84,small
84,average
84,smallest
84,small
84,average
84,average
84,small
84,small
84,average
84,average
84,small
84,small
84,average
84,average
84,average
84,small
84,average
84,average
84,average
84,small
84,average
84,smallest
84,smallest
84,smallest
84,small
84,small
84,average
84,smallest
84,average
84,average
84,small
84,small
84,small
84,small
84,small
84,small
84,small
84,small
84,smallest
84,average
84,small
84,small
84,small
84,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
85,smallest
86,large
86,large
86,smallest
86,average
86,average
86,average
86,average
86,large
86,average
86,average
86,average
86,large
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,small
86,average
86,average
86,smallest
86,smallest
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,smallest
86,smallest
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
86,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
87,average
88,smallest
88,smallest
88,smallest
88,smallest
88,smallest
88,average
88,smallest
88,large
88,average
88,small
88,large
88,small
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,large
88,large
88,average
88,large
88,small
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,average
88,small
88,average
88,small
88,average
88,large
88,large
88,average
88,small
88,average
88,large
88,large
88,average
88,large
88,large
88,large
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
89,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
90,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,smallest
91,small
91,smallest
91,smallest
91,smallest
91,smallest
92,average
92,large
92,average
92,average
92,average
92,average
92,large
92,large
92,large
92,large
92,large
92,large
92,large
92,large
92,large
92,large
92,smallest
92,average
92,average
92,average
92,average
92,large
92,average
92,average
92,average
92,large
92,average
92,average
92,average
92,large
92,average
92,average
92,average
92,small
92,average
92,average
92,average
92,average
92,average
92,average
92,average
92,average
92,large
92,average
92,average
92,average
92,average
92,average
92,average
92,average
92,average
92,average
92,large
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,small
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
93,smallest
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
94,large
95,small
95,average
95,average
95,small
95,large
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,large
95,average
95,average
95,large
95,large
95,large
95,average
95,average
95,average
95,small
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,average
95,large
95,average
95,small
95,small
95,average
95,average
95,small
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
96,average
97,average
97,average
97,small
97,average
97,average
97,average
97,average
97,average
97,average
97,average
