NCBI_ID,Groups,phylum,class,order,family,genus
NZ_CP048374.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP030774.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP072609.1,2,phylum_Thermodesulfobacteriota,class_Desulfovibrionia,order_Desulfovibrionales,family_Desulfovibrionaceae,genus_Desulfovibrio
NZ_CP051417.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP051390.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP044201.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP081859.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP004059.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP025338.2,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP100692.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP042870.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP028563.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP070187.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP080087.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP080072.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP028562.2,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
CP042527.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP051330.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP107724.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP039301.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP070542.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
CP107260.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Leclercia
NZ_CP031121.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Morganellaceae,genus_Providencia
NZ_CP027855.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Plesiomonas
NZ_CP058792.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP036206.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NC_021728.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NC_021732.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
CP045559.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP096718.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
CP110991.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_LR881941.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP015485.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP058830.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP121005.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP100726.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP071695.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP074431.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP116483.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP070558.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP074708.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP055031.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP050049.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP048777.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_OW968128.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP099974.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP100668.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP071688.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP041175.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP010164.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP075721.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP050032.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
AP022387.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP039024.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP022498.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP061954.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP055017.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP058746.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP095089.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP022499.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
CP035932.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
AP025537.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
CP045558.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP022072.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NC_013509.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Hafniaceae,genus_Edwardsiella
NZ_CP050046.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP050037.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP116155.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP020513.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP067252.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP078024.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP094277.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
CP070541.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP104199.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP097389.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
CP029428.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP009851.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_CP097701.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP070931.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP067268.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP041297.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP083845.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
CP117401.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP096838.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP054131.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP104528.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP104080.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP043007.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP086224.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP024824.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP052879.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP006029.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP007137.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP117017.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
LT904889.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP076808.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP044520.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
CP046506.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP026764.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP061407.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP049607.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP084291.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_LR213454.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP024474.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
CP110913.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP095134.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP100720.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP043048.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
CP074525.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP021778.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_CP025845.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP033537.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP032197.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP006926.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP039146.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP019074.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP067247.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_AP024125.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP068632.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Vibrionales,family_Vibrionaceae,genus_Vibrio
NZ_CP097835.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP097830.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP097838.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP097842.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP097833.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP061401.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP032448.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP045514.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP053105.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_CP100697.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP020344.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP056335.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_CP076649.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP040810.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_LT882487.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP009563.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP040809.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP066307.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NC_019906.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP054995.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Shigella
NZ_CP003998.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP034761.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP045016.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
CP117355.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP041103.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP046430.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_AP025216.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
CP117363.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
NZ_CP118538.1,2,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Salmonella
